"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3","Time (s) Run #4","Angle, Ch 1+2 (rad) Run #4","Angular Velocity, Ch 1+2 (rad/s) Run #4","Angular Acceleration, Ch 1+2 (rad/s²) Run #4","Position, Ch 1+2 (m) Run #4","Velocity, Ch 1+2 (m/s) Run #4","Acceleration, Ch 1+2 (m/s²) Run #4","Angle, Ch 3+4 (rad) Run #4","Angular Velocity, Ch 3+4 (rad/s) Run #4","Angular Acceleration, Ch 3+4 (rad/s²) Run #4","Position, Ch 3+4 (m) Run #4","Velocity, Ch 3+4 (m/s) Run #4","Acceleration, Ch 3+4 (m/s²) Run #4","Output Voltage (V) Run #4","Output Current (A) Run #4","Time (s) Run #5","Angle, Ch 1+2 (rad) Run #5","Angular Velocity, Ch 1+2 (rad/s) Run #5","Angular Acceleration, Ch 1+2 (rad/s²) Run #5","Position, Ch 1+2 (m) Run #5","Velocity, Ch 1+2 (m/s) Run #5","Acceleration, Ch 1+2 (m/s²) Run #5","Angle, Ch 3+4 (rad) Run #5","Angular Velocity, Ch 3+4 (rad/s) Run #5","Angular Acceleration, Ch 3+4 (rad/s²) Run #5","Position, Ch 3+4 (m) Run #5","Velocity, Ch 3+4 (m/s) Run #5","Acceleration, Ch 3+4 (m/s²) Run #5","Output Voltage (V) Run #5","Output Current (A) Run #5"
9.580,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.580,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.580,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.590,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.590,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.590,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.600,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.600,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.600,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.610,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.610,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.610,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.620,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.620,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.620,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.630,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.630,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.630,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.630,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.630,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.640,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.640,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.640,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.640,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.640,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.650,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.650,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.650,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.650,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.650,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.660,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.660,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.660,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.660,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.660,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.670,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.670,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.670,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.670,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.670,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.680,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.680,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.680,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.680,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.680,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.690,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.690,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.690,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.690,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.690,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.700,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.700,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.700,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.700,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.700,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.710,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.710,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.710,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.710,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.710,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.720,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.720,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.720,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.720,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.720,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.730,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.730,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.730,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.730,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.730,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.740,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.740,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.740,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.740,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.740,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.750,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.750,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.750,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.750,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.750,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.760,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.760,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.760,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.760,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.760,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.770,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.770,-0.017,0.000,,-4.1667E-4,0.000,,0.000,0.000,,0.0000,0.000,,-0.006,-0.005,9.770,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.770,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.770,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.780,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.780,-0.017,0.000,,-4.1667E-4,0.000,,0.000,0.000,,0.0000,0.000,,-0.006,-0.005,9.780,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.780,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.780,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.790,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.790,-0.017,,,-4.1667E-4,,,0.000,,,0.0000,,,-0.006,-0.005,9.790,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.790,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.790,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.800,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.800,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.800,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.800,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.810,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.810,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.810,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.810,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.820,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.820,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.820,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.820,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.830,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.830,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.830,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.830,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.840,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.840,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.840,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.840,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.850,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.850,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.850,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.850,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.860,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.860,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.860,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.860,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.870,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.870,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.870,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.870,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.880,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.880,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.880,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.880,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.890,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.890,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.890,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.890,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.900,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.900,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.900,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.900,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.910,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.910,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.910,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.910,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.920,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.920,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.920,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.920,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.930,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.930,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.930,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.930,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.940,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.940,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.940,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.940,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.950,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.950,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.950,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.950,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.960,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.960,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.960,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.960,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
9.970,-0.017,0.000,0.000,-4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,,,,,,,,,,,,,,,,9.970,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.970,0.017,0.000,0.000,4.1667E-4,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,9.970,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
