"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3","Time (s) Run #4","Angle, Ch 1+2 (rad) Run #4","Angular Velocity, Ch 1+2 (rad/s) Run #4","Angular Acceleration, Ch 1+2 (rad/s²) Run #4","Position, Ch 1+2 (m) Run #4","Velocity, Ch 1+2 (m/s) Run #4","Acceleration, Ch 1+2 (m/s²) Run #4","Angle, Ch 3+4 (rad) Run #4","Angular Velocity, Ch 3+4 (rad/s) Run #4","Angular Acceleration, Ch 3+4 (rad/s²) Run #4","Position, Ch 3+4 (m) Run #4","Velocity, Ch 3+4 (m/s) Run #4","Acceleration, Ch 3+4 (m/s²) Run #4","Output Voltage (V) Run #4","Output Current (A) Run #4","Time (s) Run #5","Angle, Ch 1+2 (rad) Run #5","Angular Velocity, Ch 1+2 (rad/s) Run #5","Angular Acceleration, Ch 1+2 (rad/s²) Run #5","Position, Ch 1+2 (m) Run #5","Velocity, Ch 1+2 (m/s) Run #5","Acceleration, Ch 1+2 (m/s²) Run #5","Angle, Ch 3+4 (rad) Run #5","Angular Velocity, Ch 3+4 (rad/s) Run #5","Angular Acceleration, Ch 3+4 (rad/s²) Run #5","Position, Ch 3+4 (m) Run #5","Velocity, Ch 3+4 (m/s) Run #5","Acceleration, Ch 3+4 (m/s²) Run #5","Output Voltage (V) Run #5","Output Current (A) Run #5"
8.400,-1.815,5.236,25.453,-0.0433,0.125,0.608,-0.576,3.491,10.908,-0.0137,0.083,0.260,3.997,0.228,8.400,-0.593,9.454,19.393,-0.0142,0.226,0.463,0.838,5.091,10.908,0.0200,0.122,0.260,3.996,0.229,8.400,3.456,0.291,-54.542,0.0825,0.007,-1.302,1.745,-0.145,-25.453,0.0417,-0.003,-0.608,3.996,0.226,8.400,-0.297,9.163,8.484,-0.0071,0.219,0.203,0.367,5.381,6.060,0.0087,0.128,0.145,3.996,0.230,8.400,1.484,8.872,-15.756,0.0354,0.212,-0.376,1.902,5.091,-7.272,0.0454,0.122,-0.174,3.996,0.219
8.420,-1.710,5.818,26.665,-0.0408,0.139,0.637,-0.506,3.636,10.908,-0.0121,0.087,0.260,3.997,0.242,8.420,-0.401,9.745,14.544,-0.0096,0.233,0.347,0.942,5.236,4.848,0.0225,0.125,0.116,3.996,0.230,8.420,3.456,-0.727,-52.117,0.0825,-0.017,-1.244,1.728,-0.727,-26.665,0.0412,-0.017,-0.637,3.997,0.244,8.420,-0.105,9.308,4.848,-0.0025,0.222,0.116,0.471,5.527,3.636,0.0112,0.132,0.087,3.996,0.228,8.420,1.658,8.581,-19.393,0.0396,0.205,-0.463,2.007,4.945,-7.272,0.0479,0.118,-0.174,3.996,0.234
8.440,-1.588,6.400,24.241,-0.0379,0.153,0.579,-0.436,3.927,13.332,-0.0104,0.094,0.318,3.997,0.222,8.440,-0.209,10.036,9.696,-0.0050,0.240,0.231,1.047,5.236,2.424,0.0250,0.125,0.058,3.996,0.234,8.440,3.421,-1.745,-50.905,0.0817,-0.042,-1.215,1.710,-1.309,-25.453,0.0408,-0.031,-0.608,3.997,0.233,8.440,0.087,9.308,1.212,0.0021,0.222,0.029,0.576,5.527,1.212,0.0137,0.132,0.029,3.997,0.227,8.440,1.833,8.145,-24.241,0.0437,0.194,-0.579,2.094,4.800,-8.484,0.0500,0.115,-0.203,3.996,0.228
8.460,-1.449,6.836,20.605,-0.0346,0.163,0.492,-0.349,4.218,13.332,-0.0083,0.101,0.318,3.997,0.237,8.460,0.000,10.181,4.848,0.0000,0.243,0.116,1.152,5.236,3.636,0.0275,0.125,0.087,3.996,0.228,8.460,3.386,-2.763,-50.905,0.0808,-0.066,-1.215,1.676,-1.745,-23.029,0.0400,-0.042,-0.550,3.997,0.253,8.460,0.262,9.308,-1.212,0.0062,0.222,-0.029,0.698,5.527,0.000,0.0167,0.132,0.000,3.996,0.221,8.460,1.990,7.563,-26.665,0.0475,0.181,-0.637,2.199,4.654,-12.120,0.0525,0.111,-0.289,3.996,0.221
8.480,-1.309,7.127,20.605,-0.0312,0.170,0.492,-0.262,4.509,10.908,-0.0062,0.108,0.260,3.997,0.231,8.480,0.209,10.181,2.424,0.0050,0.243,0.058,1.257,5.381,6.060,0.0300,0.128,0.145,3.996,0.224,8.480,3.316,-3.782,-49.693,0.0792,-0.090,-1.186,1.641,-2.182,-21.817,0.0392,-0.052,-0.521,3.997,0.230,8.480,0.454,9.308,-4.848,0.0108,0.222,-0.116,0.803,5.527,-2.220E-14,0.0192,0.132,0.000,3.996,0.239,8.480,2.129,6.981,-25.453,0.0508,0.167,-0.608,2.286,4.363,-16.968,0.0546,0.104,-0.405,3.997,0.228
8.500,-1.169,7.563,23.029,-0.0279,0.181,0.550,-0.175,4.654,8.484,-0.0042,0.111,0.203,3.997,0.233,8.500,0.401,10.181,2.424,0.0096,0.243,0.058,1.361,5.527,6.060,0.0325,0.132,0.145,3.996,0.231,8.500,3.229,-4.800,-47.269,0.0771,-0.115,-1.128,1.588,-2.618,-20.605,0.0379,-0.062,-0.492,3.997,0.263,8.500,0.646,9.163,-9.696,0.0154,0.219,-0.231,0.908,5.527,-1.212,0.0217,0.132,-0.029,3.996,0.222,8.500,2.269,6.545,-24.241,0.0542,0.156,-0.579,2.374,3.927,-20.605,0.0567,0.094,-0.492,3.996,0.228
8.520,-1.012,8.145,21.817,-0.0242,0.194,0.521,-0.070,4.800,8.484,-0.0017,0.115,0.203,3.997,0.228,8.520,0.611,10.327,-4.441E-14,0.0146,0.247,-6.939E-16,1.484,5.672,2.424,0.0354,0.135,0.058,3.996,0.226,8.520,3.124,-5.672,-44.845,0.0746,-0.135,-1.071,1.536,-3.054,-18.181,0.0367,-0.073,-0.434,3.997,0.243,8.520,0.820,8.872,-12.120,0.0196,0.212,-0.289,1.030,5.527,-4.848,0.0246,0.132,-0.116,3.997,0.231,8.520,2.391,6.109,-26.665,0.0571,0.146,-0.637,2.443,3.491,-21.817,0.0583,0.083,-0.521,3.996,0.228
8.540,-0.838,8.581,15.756,-0.0200,0.205,0.376,0.017,4.945,10.908,4.1667E-4,0.118,0.260,3.997,0.232,8.540,0.820,10.327,-6.060,0.0196,0.247,-0.145,1.588,5.672,-2.424,0.0379,0.135,-0.058,3.996,0.227,8.540,3.002,-6.545,-43.633,0.0717,-0.156,-1.042,1.466,-3.345,-16.968,0.0350,-0.080,-0.405,3.997,0.259,8.540,0.995,8.581,-12.120,0.0237,0.205,-0.289,1.134,5.381,-9.696,0.0271,0.128,-0.231,3.996,0.220,8.540,2.513,5.527,-31.513,0.0600,0.132,-0.752,2.513,3.054,-21.817,0.0600,0.073,-0.521,3.997,0.224
8.560,-0.663,8.727,10.908,-0.0158,0.208,0.260,0.122,5.236,10.908,0.0029,0.125,0.260,3.997,0.229,8.560,1.030,10.036,-10.908,0.0246,0.240,-0.260,1.710,5.527,-6.060,0.0408,0.132,-0.145,3.996,0.224,8.560,2.862,-7.418,-42.421,0.0683,-0.177,-1.013,1.396,-3.636,-18.181,0.0333,-0.087,-0.434,3.997,0.237,8.560,1.169,8.436,-13.332,0.0279,0.201,-0.318,1.239,5.091,-13.332,0.0296,0.122,-0.318,3.997,0.233,8.560,2.618,4.800,-33.937,0.0625,0.115,-0.810,2.566,2.618,-21.817,0.0612,0.062,-0.521,3.996,0.229
8.580,-0.489,8.872,10.908,-0.0117,0.212,0.260,0.227,5.527,7.272,0.0054,0.132,0.174,3.997,0.235,8.580,1.222,9.745,-10.908,0.0292,0.233,-0.260,1.815,5.381,-6.060,0.0433,0.128,-0.145,3.997,0.235,8.580,2.705,-8.290,-39.997,0.0646,-0.198,-0.955,1.326,-4.072,-19.393,0.0317,-0.097,-0.463,3.997,0.260,8.580,1.326,8.145,-16.968,0.0317,0.194,-0.405,1.344,4.800,-13.332,0.0321,0.115,-0.318,3.996,0.217,8.580,2.705,4.072,-32.725,0.0646,0.097,-0.781,2.618,2.182,-23.029,0.0625,0.052,-0.550,3.996,0.232
8.600,-0.314,9.163,12.120,-0.0075,0.219,0.289,0.349,5.527,2.424,0.0083,0.132,0.058,3.997,0.233,8.600,1.414,9.599,-10.908,0.0337,0.229,-0.260,1.920,5.236,-4.848,0.0458,0.125,-0.116,3.996,0.216,8.600,2.531,-9.018,-36.361,0.0604,-0.215,-0.868,1.239,-4.509,-16.968,0.0296,-0.108,-0.405,3.997,0.256,8.600,1.501,7.709,-20.605,0.0358,0.184,-0.492,1.431,4.509,-10.908,0.0342,0.108,-0.260,3.996,0.235,8.600,2.775,3.491,-31.513,0.0662,0.083,-0.752,2.653,1.745,-25.453,0.0633,0.042,-0.608,3.996,0.230
8.620,-0.122,9.454,8.484,-0.0029,0.226,0.203,0.454,5.527,1.212,0.0108,0.132,0.029,3.997,0.230,8.620,1.606,9.454,-15.756,0.0383,0.226,-0.376,2.025,5.236,-6.060,0.0483,0.125,-0.145,3.996,0.234,8.620,2.339,-9.745,-31.513,0.0558,-0.233,-0.752,1.134,-4.800,-12.120,0.0271,-0.115,-0.289,3.997,0.254,8.620,1.641,7.272,-21.817,0.0392,0.174,-0.521,1.518,4.363,-10.908,0.0362,0.104,-0.260,3.996,0.226,8.620,2.845,2.909,-33.937,0.0679,0.069,-0.810,2.688,1.164,-26.665,0.0642,0.028,-0.637,3.997,0.227
8.640,0.070,9.599,1.212,0.0017,0.229,0.029,0.559,5.527,2.424,0.0133,0.132,0.058,3.997,0.234,8.640,1.798,9.018,-21.817,0.0429,0.215,-0.521,2.129,5.091,-10.908,0.0508,0.122,-0.260,3.996,0.223,8.640,2.147,-10.327,-26.665,0.0512,-0.247,-0.637,1.047,-4.945,-8.484,0.0250,-0.118,-0.203,3.997,0.253,8.640,1.780,6.836,-23.029,0.0425,0.163,-0.550,1.606,4.218,-14.544,0.0383,0.101,-0.347,3.996,0.227,8.640,2.897,2.182,-37.573,0.0692,0.052,-0.897,2.705,0.582,-24.241,0.0646,0.014,-0.579,3.997,0.239
8.660,0.262,9.454,-4.848,0.0062,0.226,-0.116,0.681,5.672,1.212,0.0163,0.135,0.029,3.997,0.230,8.660,1.972,8.436,-24.241,0.0471,0.201,-0.579,2.234,4.800,-16.968,0.0533,0.115,-0.405,3.996,0.230,8.660,1.920,-10.763,-23.029,0.0458,-0.257,-0.550,0.942,-5.091,-6.060,0.0225,-0.122,-0.145,3.997,0.255,8.660,1.920,6.400,-25.453,0.0458,0.153,-0.608,1.693,3.782,-19.393,0.0404,0.090,-0.463,3.996,0.231,8.660,2.932,1.309,-38.785,0.0700,0.031,-0.926,2.705,0.145,-20.605,0.0646,0.003,-0.492,3.996,0.234
8.680,0.454,9.308,-7.272,0.0108,0.222,-0.174,0.785,5.672,-2.424,0.0188,0.135,-0.058,3.997,0.227,8.680,2.129,7.999,-24.241,0.0508,0.191,-0.579,2.321,4.363,-19.393,0.0554,0.104,-0.463,3.996,0.220,8.680,1.710,-11.199,-21.817,0.0408,-0.267,-0.521,0.838,-5.236,-3.636,0.0200,-0.125,-0.087,3.997,0.273,8.680,2.042,5.818,-26.665,0.0487,0.139,-0.637,1.763,3.345,-21.817,0.0421,0.080,-0.521,3.996,0.233,8.680,2.950,0.582,-37.573,0.0704,0.014,-0.897,2.705,-0.145,-20.605,0.0646,-0.003,-0.492,3.996,0.237
8.700,0.628,9.163,-7.272,0.0150,0.219,-0.174,0.908,5.527,-6.060,0.0217,0.132,-0.145,3.997,0.228,8.700,2.286,7.563,-26.665,0.0546,0.181,-0.637,2.409,3.927,-18.181,0.0575,0.094,-0.434,3.996,0.234,8.700,1.484,-11.636,-20.605,0.0354,-0.278,-0.492,0.733,-5.236,-1.212,0.0175,-0.125,-0.029,3.997,0.253,8.700,2.147,5.236,-26.665,0.0512,0.125,-0.637,1.815,2.909,-23.029,0.0433,0.069,-0.550,3.996,0.229,8.700,2.950,-0.145,-36.361,0.0704,-0.003,-0.868,2.705,-0.582,-24.241,0.0646,-0.014,-0.579,3.996,0.230
8.720,0.820,9.018,-8.484,0.0196,0.215,-0.203,1.012,5.381,-7.272,0.0242,0.128,-0.174,3.997,0.233,8.720,2.443,6.981,-30.301,0.0583,0.167,-0.723,2.478,3.636,-15.756,0.0592,0.087,-0.376,3.996,0.220,8.720,1.239,-12.072,-16.968,0.0296,-0.288,-0.405,0.628,-5.236,-9.548E-13,0.0150,-0.125,-2.394E-14,3.997,0.266,8.720,2.251,4.800,-27.877,0.0537,0.115,-0.666,1.885,2.473,-25.453,0.0450,0.059,-0.608,3.997,0.229,8.720,2.950,-0.873,-35.149,0.0704,-0.021,-0.839,2.688,-1.164,-26.665,0.0642,-0.028,-0.637,3.997,0.250
8.740,0.995,8.872,-10.908,0.0237,0.212,-0.260,1.117,5.236,-8.484,0.0267,0.125,-0.203,3.997,0.221,8.740,2.566,6.254,-31.513,0.0612,0.149,-0.752,2.548,3.345,-15.756,0.0608,0.080,-0.376,3.996,0.235,8.740,0.995,-12.363,-12.120,0.0237,-0.295,-0.289,0.524,-5.236,-1.212,0.0125,-0.125,-0.029,3.997,0.246,8.740,2.339,4.218,-31.513,0.0558,0.101,-0.752,1.920,1.891,-25.453,0.0458,0.045,-0.608,3.996,0.236,8.740,2.915,-1.600,-32.725,0.0696,-0.038,-0.781,2.653,-1.745,-25.453,0.0633,-0.042,-0.608,3.997,0.243
8.760,1.169,8.581,-14.544,0.0279,0.205,-0.347,1.222,5.091,-12.120,0.0292,0.122,-0.289,3.997,0.236,8.760,2.688,5.672,-31.513,0.0642,0.135,-0.752,2.618,3.054,-19.393,0.0625,0.073,-0.463,3.996,0.226,8.760,0.750,-12.508,-7.272,0.0179,-0.299,-0.174,0.419,-5.236,-2.424,0.0100,-0.125,-0.058,3.997,0.282,8.760,2.426,3.491,-35.149,0.0579,0.083,-0.839,1.955,1.309,-23.029,0.0467,0.031,-0.550,3.996,0.229,8.760,2.880,-2.182,-31.513,0.0687,-0.052,-0.752,2.618,-2.182,-23.029,0.0625,-0.052,-0.550,3.997,0.244
8.780,1.344,8.290,-18.181,0.0321,0.198,-0.434,1.326,4.800,-15.756,0.0317,0.115,-0.376,3.996,0.221,8.780,2.793,5.091,-32.725,0.0667,0.122,-0.781,2.670,2.618,-24.241,0.0637,0.062,-0.579,3.996,0.229,8.780,0.489,-12.654,-2.424,0.0117,-0.302,-0.058,0.314,-5.381,-1.212,0.0075,-0.128,-0.029,3.997,0.249,8.780,2.478,2.763,-35.149,0.0592,0.066,-0.839,1.972,1.018,-21.817,0.0471,0.024,-0.521,3.996,0.233,8.780,2.827,-2.763,-31.513,0.0675,-0.066,-0.752,2.566,-2.618,-21.817,0.0612,-0.062,-0.521,3.997,0.244
8.800,1.501,7.854,-20.605,0.0358,0.187,-0.492,1.414,4.363,-16.968,0.0337,0.104,-0.405,3.997,0.231,8.800,2.897,4.363,-35.149,0.0692,0.104,-0.839,2.723,2.036,-26.665,0.0650,0.049,-0.637,3.996,0.229,8.800,0.244,-12.654,2.424,0.0058,-0.302,0.058,0.209,-5.381,2.424,0.0050,-0.128,0.058,3.997,0.264,8.800,2.531,2.036,-32.725,0.0604,0.049,-0.781,1.990,0.582,-24.241,0.0475,0.014,-0.579,3.997,0.236,8.800,2.775,-3.491,-31.513,0.0662,-0.083,-0.752,2.513,-3.054,-21.817,0.0600,-0.073,-0.521,3.997,0.250
8.820,1.658,7.418,-21.817,0.0396,0.177,-0.521,1.501,4.072,-16.968,0.0358,0.097,-0.405,3.997,0.225,8.820,2.967,3.636,-36.361,0.0708,0.087,-0.868,2.758,1.454,-25.453,0.0658,0.035,-0.608,3.996,0.234,8.820,-0.017,-12.508,7.272,-4.1667E-4,-0.299,0.174,0.087,-5.236,6.060,0.0021,-0.125,0.145,3.997,0.246,8.820,2.566,1.454,-31.513,0.0612,0.035,-0.752,2.007,-5.551E-15,-26.665,0.0479,0.000,-0.637,3.997,0.239,8.820,2.688,-4.072,-30.301,0.0642,-0.097,-0.723,2.443,-3.491,-20.605,0.0583,-0.083,-0.492,3.997,0.249
8.840,1.798,6.981,-21.817,0.0429,0.167,-0.521,1.571,3.782,-18.181,0.0375,0.090,-0.434,3.997,0.234,8.840,3.037,2.909,-37.573,0.0725,0.069,-0.897,2.775,1.018,-24.241,0.0662,0.024,-0.579,3.996,0.236,8.840,-0.262,-12.363,10.908,-0.0062,-0.295,0.260,0.000,-5.091,6.060,0.0000,-0.122,0.145,3.997,0.267,8.840,2.583,0.873,-32.725,0.0617,0.021,-0.781,1.990,-0.582,-25.453,0.0475,-0.014,-0.608,3.996,0.231,8.840,2.601,-4.654,-29.089,0.0621,-0.111,-0.694,2.374,-3.927,-16.968,0.0567,-0.094,-0.405,3.997,0.251
8.860,1.937,6.545,-23.029,0.0462,0.156,-0.550,1.658,3.345,-20.605,0.0396,0.080,-0.492,3.996,0.223,8.860,3.089,2.182,-39.997,0.0737,0.052,-0.955,2.793,0.582,-25.453,0.0667,0.014,-0.608,3.996,0.229,8.860,-0.506,-12.072,14.544,-0.0121,-0.288,0.347,-0.105,-4.945,4.848,-0.0025,-0.118,0.116,3.997,0.255,8.860,2.601,0.145,-35.149,0.0621,0.003,-0.839,1.972,-1.018,-24.241,0.0471,-0.024,-0.579,3.997,0.244,8.860,2.513,-5.236,-27.877,0.0600,-0.125,-0.666,2.286,-4.218,-12.120,0.0546,-0.101,-0.289,3.997,0.253
8.880,2.059,6.109,-26.665,0.0492,0.146,-0.637,1.710,2.909,-21.817,0.0408,0.069,-0.521,3.997,0.237,8.880,3.124,1.309,-41.209,0.0746,0.031,-0.984,2.810,0.000,-26.665,0.0671,3.469E-16,-0.637,3.996,0.245,8.880,-0.750,-11.781,18.181,-0.0179,-0.281,0.434,-0.209,-4.945,4.848,-0.0050,-0.118,0.116,3.997,0.254,8.880,2.601,-0.582,-35.149,0.0621,-0.014,-0.839,1.955,-1.454,-24.241,0.0467,-0.035,-0.579,3.997,0.243,8.880,2.391,-5.818,-25.453,0.0571,-0.139,-0.608,2.199,-4.363,-9.696,0.0525,-0.104,-0.231,3.997,0.249
8.900,2.182,5.527,-31.513,0.0521,0.132,-0.752,1.763,2.473,-23.029,0.0421,0.059,-0.550,3.997,0.232,8.900,3.142,0.436,-39.997,0.0750,0.010,-0.955,2.793,-0.582,-25.453,0.0667,-0.014,-0.608,3.997,0.238,8.900,-0.977,-11.345,21.817,-0.0233,-0.271,0.521,-0.297,-4.800,7.272,-0.0071,-0.115,0.174,3.997,0.249,8.900,2.566,-1.309,-32.725,0.0612,-0.031,-0.781,1.920,-2.036,-23.029,0.0458,-0.049,-0.550,3.997,0.250,8.900,2.269,-6.254,-24.241,0.0542,-0.149,-0.579,2.112,-4.509,-10.908,0.0504,-0.108,-0.260,3.997,0.258
8.920,2.286,4.800,-33.937,0.0546,0.115,-0.810,1.815,2.036,-24.241,0.0433,0.049,-0.579,3.997,0.234,8.920,3.142,-0.291,-37.573,0.0750,-0.007,-0.897,2.775,-1.018,-24.241,0.0662,-0.024,-0.579,3.996,0.242,8.920,-1.204,-10.908,26.665,-0.0287,-0.260,0.637,-0.401,-4.654,12.120,-0.0096,-0.111,0.289,3.997,0.248,8.920,2.548,-1.891,-31.513,0.0608,-0.045,-0.752,1.868,-2.473,-20.605,0.0446,-0.059,-0.492,3.997,0.244,8.920,2.147,-6.690,-24.241,0.0512,-0.160,-0.579,2.025,-4.800,-12.120,0.0483,-0.115,-0.289,3.997,0.253
8.940,2.374,4.072,-32.725,0.0567,0.097,-0.781,1.850,1.454,-24.241,0.0442,0.035,-0.579,3.997,0.234,8.940,3.124,-1.018,-36.361,0.0746,-0.024,-0.868,2.758,-1.454,-24.241,0.0658,-0.035,-0.579,3.996,0.237,8.940,-1.414,-10.327,31.513,-0.0337,-0.247,0.752,-0.489,-4.363,15.756,-0.0117,-0.104,0.376,3.997,0.258,8.940,2.496,-2.473,-32.725,0.0596,-0.059,-0.781,1.815,-2.763,-20.605,0.0433,-0.066,-0.492,3.997,0.252,8.940,2.007,-7.272,-21.817,0.0479,-0.174,-0.521,1.920,-5.091,-9.696,0.0458,-0.122,-0.231,3.997,0.264
8.960,2.443,3.491,-30.301,0.0583,0.083,-0.723,1.868,1.018,-24.241,0.0446,0.024,-0.579,3.997,0.241,8.960,3.107,-1.745,-36.361,0.0742,-0.042,-0.868,2.723,-2.036,-23.029,0.0650,-0.049,-0.550,3.997,0.255,8.960,-1.623,-9.599,35.149,-0.0387,-0.229,0.839,-0.576,-3.927,16.968,-0.0137,-0.094,0.405,3.997,0.245,8.960,2.443,-3.200,-35.149,0.0583,-0.076,-0.839,1.763,-3.200,-23.029,0.0421,-0.076,-0.550,3.997,0.253,8.960,1.850,-7.709,-15.756,0.0442,-0.184,-0.376,1.815,-5.236,-4.848,0.0433,-0.125,-0.116,3.997,0.255
8.980,2.513,2.909,-30.301,0.0600,0.069,-0.723,1.885,0.582,-25.453,0.0450,0.014,-0.608,3.997,0.231,8.980,3.054,-2.473,-35.149,0.0729,-0.059,-0.839,2.670,-2.473,-20.605,0.0637,-0.059,-0.492,3.997,0.241,8.980,-1.798,-8.872,35.149,-0.0429,-0.212,0.839,-0.646,-3.636,14.544,-0.0154,-0.087,0.347,3.997,0.259,8.980,2.374,-3.927,-33.937,0.0567,-0.094,-0.810,1.693,-3.782,-21.817,0.0404,-0.090,-0.521,3.997,0.249,8.980,1.693,-7.854,-10.908,0.0404,-0.187,-0.260,1.710,-5.236,-1.212,0.0408,-0.125,-0.029,3.997,0.256
9.000,2.566,2.327,-32.725,0.0612,0.056,-0.781,1.902,1.110E-14,-26.665,0.0454,0.000,-0.637,3.997,0.241,9.000,3.002,-3.200,-33.937,0.0717,-0.076,-0.810,2.618,-2.763,-19.393,0.0625,-0.066,-0.463,3.997,0.246,9.000,-1.972,-8.145,33.937,-0.0471,-0.194,0.810,-0.716,-3.345,12.120,-0.0171,-0.080,0.289,3.997,0.239,9.000,2.286,-4.654,-27.877,0.0546,-0.111,-0.666,1.606,-4.218,-15.756,0.0383,-0.101,-0.376,3.997,0.255,9.000,1.536,-7.999,-12.120,0.0367,-0.191,-0.289,1.606,-5.236,-4.441E-14,0.0383,-0.125,2.429E-15,3.997,0.259
9.020,2.601,1.600,-35.149,0.0621,0.038,-0.839,1.885,-0.582,-25.453,0.0450,-0.014,-0.608,3.997,0.243,9.020,2.932,-3.782,-33.937,0.0700,-0.090,-0.810,2.566,-3.200,-19.393,0.0612,-0.076,-0.463,3.997,0.248,9.020,-2.129,-7.563,35.149,-0.0508,-0.181,0.839,-0.785,-3.200,12.120,-0.0188,-0.076,0.289,3.997,0.259,9.020,2.182,-5.091,-21.817,0.0521,-0.122,-0.521,1.518,-4.363,-10.908,0.0362,-0.104,-0.260,3.997,0.251,9.020,1.379,-8.290,-15.756,0.0329,-0.198,-0.376,1.501,-5.236,-1.554E-13,0.0358,-0.125,2.776E-15,3.997,0.263
9.040,2.635,0.873,-36.361,0.0629,0.021,-0.868,1.868,-1.018,-24.241,0.0446,-0.024,-0.579,3.997,0.238,9.040,2.845,-4.509,-33.937,0.0679,-0.108,-0.810,2.496,-3.636,-18.181,0.0596,-0.087,-0.434,3.997,0.257,9.040,-2.269,-6.836,39.997,-0.0542,-0.163,0.955,-0.838,-2.909,13.332,-0.0200,-0.069,0.318,3.997,0.228,9.040,2.077,-5.381,-20.605,0.0496,-0.128,-0.492,1.431,-4.509,-9.696,0.0342,-0.108,-0.231,3.997,0.257,9.040,1.204,-8.727,-15.756,0.0287,-0.208,-0.376,1.396,-5.236,-4.441E-14,0.0333,-0.125,0.000,3.997,0.259
9.060,2.635,0.145,-36.361,0.0629,0.003,-0.868,1.850,-1.454,-25.453,0.0442,-0.035,-0.608,3.997,0.247,9.060,2.758,-5.236,-31.513,0.0658,-0.125,-0.752,2.409,-3.927,-15.756,0.0575,-0.094,-0.376,3.997,0.249,9.060,-2.409,-5.963,44.845,-0.0575,-0.142,1.071,-0.908,-2.618,14.544,-0.0217,-0.062,0.347,3.997,0.255,9.060,1.972,-5.818,-24.241,0.0471,-0.139,-0.579,1.344,-4.800,-9.696,0.0321,-0.115,-0.231,3.997,0.257,9.060,1.030,-9.018,-10.908,0.0246,-0.215,-0.260,1.292,-5.236,1.332E-13,0.0308,-0.125,-2.429E-15,3.997,0.260
9.080,2.635,-0.582,-37.573,0.0629,-0.014,-0.897,1.815,-2.036,-26.665,0.0433,-0.049,-0.637,3.997,0.249,9.080,2.635,-5.818,-26.665,0.0629,-0.139,-0.637,2.339,-4.218,-14.544,0.0558,-0.101,-0.347,3.997,0.252,9.080,-2.513,-4.945,44.845,-0.0600,-0.118,1.071,-0.942,-2.327,14.544,-0.0225,-0.056,0.347,3.997,0.237,9.080,1.850,-6.400,-26.665,0.0442,-0.153,-0.637,1.239,-4.945,-8.484,0.0296,-0.118,-0.203,3.997,0.260,9.080,0.838,-9.163,-3.636,0.0200,-0.219,-0.087,1.187,-5.236,1.212,0.0283,-0.125,0.029,3.997,0.251
9.100,2.618,-1.309,-38.785,0.0625,-0.031,-0.926,1.763,-2.618,-25.453,0.0421,-0.062,-0.608,3.997,0.247,9.100,2.513,-6.254,-24.241,0.0600,-0.149,-0.579,2.251,-4.509,-13.332,0.0537,-0.108,-0.318,3.997,0.251,9.100,-2.601,-4.072,42.421,-0.0621,-0.097,1.013,-0.995,-2.036,15.756,-0.0237,-0.049,0.376,3.997,0.249,9.100,1.710,-6.981,-24.241,0.0408,-0.167,-0.579,1.134,-5.091,-7.272,0.0271,-0.122,-0.174,3.997,0.252,9.100,0.663,-9.163,1.212,0.0158,-0.219,0.029,1.082,-5.236,3.636,0.0258,-0.125,0.087,3.997,0.258
